chembl_id,smiles,mw,hbd,hba,logp,rotb,ar
CHEMBL47011,C#CC(N)CC(F)(F)CN.Cl.Cl,221.07800000000003,2,2,0.7746,3,0
CHEMBL45640,C[C@@](CCC(=O)O)(NC(=O)N[C@@](C)(CCC(=O)O)C(=O)O)C(=O)O,348.30800000000005,6,5,-0.2981999999999994,10,0
CHEMBL299217,Cl.Oc1ccc2[nH]c3c(ccc4cccnc43)c2c1,270.71900000000005,2,2,3.9967000000000015,0,4
CHEMBL296329,CO/N=C(/C(=O)NC1CN2CC(C#N)=C(C(=O)O)N2C1=O)c1csc(N)n1,391.3690000000001,3,10,-1.5043199999999983,5,1
CHEMBL48452,Cc1cc2c3cc(O)ccc3[nH]c2c2c[n+](C)ccc12.[I-],390.224,2,1,0.3168199999999997,0,4
CHEMBL48376,C=CCN1c2cc(OC)ccc2NC(=O)C1(C#CC1CC1)C(F)(F)F,350.34000000000003,1,3,3.3542000000000023,3,1
CHEMBL48397,CC(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1,306.3210000000001,1,5,3.4311000000000016,3,3
CHEMBL296327,COc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)cc2)cc1,474.5380000000002,3,4,3.5505000000000013,7,4
CHEMBL49782,Nc1ccccc1C(=O)Oc1ccc2nc(/C=C/c3ccccc3)nc(O)c2c1,383.4070000000001,2,6,4.3072000000000035,4,4
CHEMBL299871,Oc1nc(/C=C/c2ccccc2)nc2ccc(Cl)cc12,282.73,1,3,4.159200000000002,2,3
CHEMBL297500,CO/N=C1\CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5,370.4490000000002,2,6,1.9587,3,1
CHEMBL50431,CCOC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)[C@@]1(OC)C3NC3CN21,363.37000000000006,2,8,-0.5733999999999975,5,0
